19186;MacKensie Z. Bradford;61;Cakewalk;Accounting;2098.000000
19195;Ivy V. Nash;33;Finale;Accounting;5975.000000
19208;Nigel D. Herrera;33;Lycos;Sales and Marketing;6390.000000
19212;Boris E. Shaffer;24;Altavista;Quality Assurance;5833.000000
19213;Willa J. Gates;51;Microsoft;Advertising;8091.000000
19217;Thor Q. Barnett;26;Google;Customer Service;2646.000000
19219;Amethyst L. Keller;60;Cakewalk;Legal Department;5590.000000
19224;Upton D. Hogan;20;Adobe;Finances;2163.000000
19246;Lars O. Shannon;57;Cakewalk;Payroll;3754.000000
19268;Uta W. Ferguson;60;Altavista;Tech Support;9543.000000
19278;Emily J. West;32;Altavista;Asset Management;3646.000000
19280;Donovan Y. Randolph;63;Apple Systems;Sales and Marketing;6092.000000
19291;Amity P. Norris;55;Adobe;Tech Support;9082.000000
19298;Ursa X. Flowers;48;Chami;Finances;8271.000000
19312;Jason R. Hall;19;Macromedia;Asset Management;3114.000000
19317;Kirestin F. Simon;21;Sibelius;Research and Development;8719.000000
19323;Kay A. Franks;54;Borland;Tech Support;9412.000000
19327;Karina S. Weaver;24;Lavasoft;Finances;4898.000000
19338;Eaton S. Tanner;48;Borland;Media Relations;1130.000000
19364;Victor X. Steele;59;Yahoo;Public Relations;4599.000000
19383;Minerva H. Newman;18;Cakewalk;Research and Development;5499.000000
19384;Tucker M. Velez;20;Sibelius;Tech Support;9595.000000
19385;Conan Z. Schmidt;21;Cakewalk;Advertising;4814.000000
19390;Eliana R. Downs;63;Borland;Quality Assurance;9397.000000
19395;Laurel L. Adkins;57;Apple Systems;Media Relations;9139.000000
19398;Lynn S. Wong;25;Borland;Sales and Marketing;4614.000000
19421;James K. Meyers;69;Macromedia;Legal Department;8853.000000
19422;Jana O. Holloway;63;Adobe;Public Relations;3289.000000
19425;Tana W. Melendez;18;Adobe;Payroll;1554.000000
19432;Addison V. Wood;39;Chami;Advertising;1949.000000
19436;Emerson B. Hancock;31;Google;Tech Support;6973.000000
19438;Callie H. Rivas;65;Yahoo;Research and Development;5319.000000
19447;Macey J. Cannon;31;Macromedia;Quality Assurance;6392.000000
19449;Elijah P. Rosario;54;Sibelius;Customer Service;3280.000000
19452;Iola T. Burnett;35;Borland;Finances;7937.000000
19470;Aquila D. Rosario;39;Borland;Media Relations;4103.000000
19485;Craig V. Lindsey;67;Finale;Customer Service;9687.000000
19486;Travis A. Burton;41;Cakewalk;Legal Department;6227.000000
19488;Aretha Q. Grimes;48;Google;Finances;2625.000000
19489;Harrison N. Mueller;27;Lycos;Sales and Marketing;1597.000000
19491;Meghan F. Hickman;32;Lavasoft;Finances;6750.000000
19518;Alden L. Mcleod;25;Lycos;Advertising;2670.000000
19519;Ariana N. Lee;32;Chami;Tech Support;7505.000000
19523;Lysandra Z. Mullen;20;Microsoft;Legal Department;4663.000000
19524;Regina P. Ray;66;Chami;Payroll;3125.000000
19566;Sean P. Barton;53;Borland;Accounting;8166.000000
19569;Sydney F. Ferrell;42;Lavasoft;Finances;6219.000000
19583;Philip I. Rosales;31;Borland;Advertising;8097.000000
19585;Lee L. Peterson;57;Yahoo;Accounting;9844.000000
19590;Katelyn L. Kelley;54;Apple Systems;Customer Relations;9442.000000
19594;Beatrice S. Suarez;52;Chami;Advertising;8516.000000
19603;Madonna P. Solomon;45;Adobe;Human Resources;7405.000000
19604;Kylan G. Camacho;36;Yahoo;Sales and Marketing;7552.000000
19605;Gannon E. Snyder;55;Macromedia;Sales and Marketing;1040.000000
19607;Mechelle S. Wallace;55;Google;Accounting;9331.000000
19610;Nora M. Emerson;65;Lycos;Public Relations;5099.000000
19613;Jaden K. Craft;55;Lavasoft;Media Relations;9196.000000
19614;Abel A. Weaver;47;Adobe;Advertising;9033.000000
19615;Nero M. Hunt;60;Lavasoft;Quality Assurance;7750.000000
19624;Emerson O. Castaneda;67;Yahoo;Research and Development;4669.000000
19641;Daniel W. Randolph;43;Sibelius;Public Relations;6635.000000
19646;Magee H. Carey;51;Apple Systems;Quality Assurance;5392.000000
19648;Zena W. Blankenship;43;Chami;Finances;8067.000000
19658;Frances O. Glover;29;Chami;Accounting;5723.000000
19659;Chava G. Talley;43;Borland;Human Resources;4254.000000
19664;Irma Z. Lynch;62;Adobe;Asset Management;3214.000000
19675;Lester P. Douglas;25;Apple Systems;Media Relations;8856.000000
19679;Tamara C. David;62;Apple Systems;Research and Development;1260.000000
19684;Cameron C. Peck;42;Chami;Customer Service;2003.000000
19685;Herman B. Combs;70;Sibelius;Tech Support;3743.000000
19688;Astra S. Hughes;50;Macromedia;Sales and Marketing;9682.000000
19699;Cheryl E. Romero;41;Lycos;Customer Relations;8024.000000
19702;Raya I. Wilson;53;Finale;Legal Department;4138.000000
19709;Charlotte V. Carter;24;Adobe;Tech Support;4094.000000
19712;Rana I. Mcdaniel;69;Macromedia;Accounting;4674.000000
19713;Conan F. Stanley;53;Altavista;Finances;7091.000000
19742;Ursa L. Abbott;29;Adobe;Payroll;2027.000000
19747;Haley D. Dean;28;Apple Systems;Payroll;4305.000000
19775;Quon U. Baker;28;Lycos;Quality Assurance;3194.000000
19781;Wade J. Mayer;19;Microsoft;Sales and Marketing;8993.000000
19783;Amaya M. Norris;64;Cakewalk;Human Resources;3080.000000
19786;Jeremy E. Pennington;39;Finale;Human Resources;1915.000000
19812;Julian A. Ellis;30;Altavista;Customer Service;5014.000000
19818;Eliana I. Willis;69;Adobe;Accounting;9840.000000
19823;Hashim D. Hickman;25;Finale;Legal Department;1312.000000
19826;Blaze I. Webb;44;Finale;Accounting;9396.000000
19827;Petra E. Munoz;18;Lycos;Sales and Marketing;2324.000000
19842;Iliana O. Golden;58;Apple Systems;Payroll;3408.000000
19852;Salvador Z. Beck;23;Sibelius;Media Relations;7491.000000
19854;Carol R. Ward;52;Google;Payroll;2135.000000
19856;Hanna K. Hebert;18;Borland;Legal Department;8253.000000
19861;Xaviera S. Cotton;27;Cakewalk;Tech Support;4635.000000
19862;Hillary S. Walton;25;Apple Systems;Customer Service;4795.000000
19868;Vincent N. Monroe;27;Microsoft;Human Resources;5333.000000
19874;Hedwig N. Forbes;51;Macromedia;Sales and Marketing;4240.000000
19881;Jena V. Houston;18;Altavista;Finances;1888.000000
19884;Stephen Z. Pope;67;Cakewalk;Advertising;4190.000000
19890;Charity R. Williamson;50;Finale;Accounting;9501.000000
19894;Lamar R. Henderson;50;Microsoft;Tech Support;5905.000000
19896;Zachery C. Douglas;59;Yahoo;Customer Service;9438.000000
19902;Emery I. Pena;64;Macromedia;Customer Service;1932.000000
19907;Kalia R. West;22;Sibelius;Accounting;1246.000000
19911;Yael T. Newton;19;Borland;Public Relations;5742.000000
19914;Zia J. Stout;19;Lycos;Tech Support;6226.000000
19917;McKenzie Q. Fitzpatrick;55;Adobe;Finances;8569.000000
19919;Lilah C. Johns;25;Microsoft;Advertising;1805.000000
19921;Kimberly K. Hull;68;Apple Systems;Public Relations;8923.000000
19932;Timothy G. Barber;39;Macromedia;Legal Department;1934.000000
19937;Garth X. Lynn;68;Altavista;Customer Service;9661.000000
19938;Sara Q. Gilbert;47;Macromedia;Sales and Marketing;6820.000000
19952;Audrey Q. Osborn;50;Finale;Tech Support;1411.000000
19953;Leroy T. Humphrey;56;Sibelius;Payroll;7799.000000
19962;Fritz U. Glover;34;Finale;Public Relations;4691.000000
19972;Benjamin X. Clayton;49;Microsoft;Research and Development;1866.000000
19990;Melinda Q. Vasquez;51;Yahoo;Customer Relations;8406.000000
19995;Phoebe K. Alford;37;Adobe;Research and Development;3569.000000
19996;Hermione N. Stevens;39;Chami;Quality Assurance;3443.000000
20001;Azalia W. Morton;68;Finale;Media Relations;2379.000000
20009;Zahir R. Irwin;25;Google;Asset Management;3900.000000
20039;Zelenia V. Mccray;62;Chami;Quality Assurance;5163.000000
20076;Camilla U. Maxwell;68;Lavasoft;Customer Relations;3728.000000
20083;Alexis D. Ratliff;62;Yahoo;Customer Service;8573.000000
20084;Hannah T. Mejia;43;Microsoft;Public Relations;4640.000000
20085;Violet W. James;21;Microsoft;Quality Assurance;1997.000000
20091;Angela Q. Maldonado;29;Cakewalk;Tech Support;4426.000000
20103;Zelenia W. Franco;20;Adobe;Public Relations;3554.000000
20117;Harlan Z. Stone;50;Altavista;Advertising;9240.000000
20127;Tallulah B. Mcneil;39;Chami;Advertising;1954.000000
20129;Wesley K. Hunter;35;Yahoo;Quality Assurance;9217.000000
20135;Breanna I. Moss;50;Borland;Human Resources;2333.000000
20146;Bertha S. Oneil;69;Borland;Payroll;6896.000000
20147;Rhona C. Perkins;64;Adobe;Legal Department;5902.000000
20150;Lucas Y. Montoya;53;Adobe;Sales and Marketing;3765.000000
20151;Damon Q. Webster;63;Cakewalk;Human Resources;5736.000000
20154;Mira Z. Suarez;70;Yahoo;Customer Service;4340.000000
20158;Cameran Q. Shannon;65;Chami;Customer Service;2377.000000
20163;Kamal S. Huff;60;Finale;Sales and Marketing;2275.000000
20164;Silas K. Buck;70;Cakewalk;Payroll;7807.000000
20186;Yuri M. Mccormick;67;Lavasoft;Quality Assurance;5785.000000
20188;Uriel A. Hess;31;Lycos;Payroll;4076.000000
20195;Lavinia P. Sutton;50;Finale;Customer Relations;5402.000000
20197;Cherokee Z. Meyer;58;Cakewalk;Media Relations;3168.000000
20200;Jolene A. Castro;29;Chami;Finances;2664.000000
20216;Tara I. Mcclain;40;Lycos;Sales and Marketing;2825.000000
20223;Vanna X. Alston;65;Altavista;Legal Department;9447.000000
20226;Sophia E. Jacobson;66;Sibelius;Payroll;8830.000000
20235;Yvonne O. Bradford;69;Lycos;Payroll;5205.000000
20239;Hanna G. Espinoza;57;Lavasoft;Customer Service;9285.000000
20240;Brendan X. Kline;31;Google;Sales and Marketing;5978.000000
20249;Mariko B. Mcleod;64;Lycos;Public Relations;7950.000000
20259;Barry L. Gillespie;27;Chami;Accounting;7986.000000
20263;Nadine I. Shannon;18;Borland;Asset Management;2108.000000
20266;Gannon G. George;28;Macromedia;Customer Relations;7706.000000
20267;Kylynn I. Raymond;28;Macromedia;Payroll;3576.000000
20272;Daryl U. Aguilar;46;Sibelius;Customer Relations;4062.000000
20275;Jakeem O. Mooney;28;Yahoo;Accounting;2256.000000
20287;Odette E. Alford;51;Lavasoft;Customer Service;2238.000000
20289;Coby R. Freeman;68;Altavista;Tech Support;5098.000000
20294;Audrey X. Landry;44;Borland;Human Resources;1300.000000
20297;Leila I. Schmidt;32;Sibelius;Tech Support;6351.000000
20304;Sade Q. Peters;20;Cakewalk;Customer Service;1928.000000
20305;Quinn M. Bauer;48;Borland;Quality Assurance;8735.000000
20310;Faith F. Mccall;18;Finale;Accounting;5225.000000
20314;Chelsea Y. Mathews;52;Yahoo;Customer Service;1530.000000
20322;Cody W. Mann;50;Google;Customer Relations;5783.000000
20324;Myra O. Solomon;53;Lavasoft;Customer Service;6330.000000
20336;Kylynn B. Webb;30;Microsoft;Customer Relations;4253.000000
20358;Aristotle V. Santiago;21;Apple Systems;Payroll;7343.000000
20361;Scott D. Raymond;66;Macromedia;Payroll;5516.000000
20365;Brody J. Knapp;41;Chami;Customer Relations;8892.000000
20366;Ifeoma X. Mccarty;33;Macromedia;Tech Support;9734.000000
20367;Colin D. Mays;60;Microsoft;Payroll;7287.000000
20371;Raya W. Emerson;69;Yahoo;Payroll;3041.000000
20376;Zane M. Rutledge;61;Borland;Finances;1160.000000
20381;Beck S. Holder;22;Lavasoft;Advertising;7630.000000
20394;Steven P. Mercado;20;Chami;Customer Relations;6672.000000
20397;Channing Q. Callahan;51;Altavista;Customer Relations;8610.000000
20399;Sonia M. Espinoza;45;Adobe;Accounting;8643.000000
20401;Eagan Q. Flowers;41;Borland;Accounting;5171.000000
20405;Farrah Q. Sweeney;33;Lycos;Public Relations;8388.000000
20437;Sonia W. Roy;67;Google;Customer Service;2359.000000
20439;Charity S. Rojas;29;Finale;Quality Assurance;9981.000000
20441;Cade K. Hatfield;45;Lavasoft;Customer Relations;3402.000000
20447;Belle P. Mcneil;55;Google;Legal Department;5928.000000
20458;Lillith M. Raymond;41;Macromedia;Customer Relations;6980.000000
20473;Holmes F. Frye;32;Microsoft;Sales and Marketing;2496.000000
20485;Frances W. Daniel;23;Borland;Finances;7135.000000
20499;Forrest I. Miller;19;Adobe;Legal Department;1996.000000
20507;Shad S. Shaffer;29;Lavasoft;Accounting;2047.000000
20510;Tallulah U. Hardy;60;Lycos;Customer Service;5795.000000
20520;Alice B. Gonzales;60;Lavasoft;Research and Development;3827.000000
20522;Lane A. Poole;53;Cakewalk;Customer Service;1212.000000
20523;Gloria S. Blackwell;63;Borland;Customer Service;7356.000000
20527;Porter P. Cain;60;Altavista;Advertising;1723.000000
20534;Damon W. Rivera;68;Lycos;Human Resources;5228.000000
20537;Cassady X. Waters;27;Macromedia;Sales and Marketing;6215.000000
20540;Rae F. Cortez;39;Cakewalk;Customer Relations;4517.000000
20542;Keith Z. Garcia;62;Macromedia;Tech Support;8748.000000
20548;Cassady J. Palmer;53;Macromedia;Finances;6103.000000
20553;Mason S. Meadows;62;Apple Systems;Customer Relations;4818.000000
20560;Jorden D. Walton;25;Apple Systems;Customer Relations;9722.000000
20561;Hayley A. Daniels;35;Microsoft;Public Relations;1104.000000
20607;Akeem U. Cross;68;Google;Advertising;2817.000000
20608;Arden B. Justice;32;Cakewalk;Accounting;8315.000000
20610;Sandra A. Thornton;65;Apple Systems;Payroll;7316.000000
20617;Kirby P. Chavez;42;Sibelius;Advertising;1880.000000
20618;Carson K. Fuller;26;Lycos;Media Relations;3880.000000
20620;Chava V. Sampson;25;Chami;Customer Relations;1134.000000
20623;Melinda N. Small;70;Microsoft;Accounting;6266.000000
20627;Jana O. Nielsen;61;Chami;Research and Development;4139.000000
20636;Jeanette G. Rodriguez;27;Chami;Advertising;1150.000000
20637;Jackson X. Gordon;39;Borland;Quality Assurance;1257.000000
20655;Omar R. Fleming;24;Chami;Tech Support;2136.000000
20656;Grant A. Cash;64;Yahoo;Customer Service;5583.000000
20665;Oscar H. Barlow;34;Finale;Advertising;5703.000000
20674;Jonah V. Wilkinson;24;Altavista;Media Relations;9602.000000
20678;Lance S. Heath;65;Chami;Customer Relations;9503.000000
20696;Germane R. Avery;45;Google;Customer Relations;4156.000000
20698;Leslie K. Bailey;48;Cakewalk;Customer Relations;6392.000000
20721;Valentine Y. Fuentes;66;Sibelius;Media Relations;5990.000000
20722;Vanna B. Farmer;28;Macromedia;Accounting;8607.000000
20727;Noelani I. Vaughan;45;Macromedia;Customer Service;5519.000000
20731;Brody N. Walsh;61;Finale;Tech Support;3456.000000
20736;Tatiana W. Pace;66;Lavasoft;Customer Service;9969.000000
20740;Sage X. Velazquez;30;Adobe;Quality Assurance;1142.000000
20751;Christine A. Rose;19;Sibelius;Payroll;6222.000000
20753;Wallace W. George;26;Google;Legal Department;5530.000000
20757;Herrod H. Stafford;59;Lycos;Finances;2962.000000
20758;Luke I. Glover;35;Apple Systems;Quality Assurance;8789.000000
20761;Zahir B. Wolf;45;Borland;Research and Development;7388.000000
20771;Mariko T. Caldwell;67;Sibelius;Finances;4334.000000
20772;Shelby G. Britt;35;Chami;Public Relations;8727.000000
20777;Simone A. Cleveland;46;Altavista;Media Relations;3508.000000
20782;Karly M. Armstrong;36;Finale;Public Relations;2015.000000
20784;Nayda S. Salinas;61;Apple Systems;Media Relations;8146.000000
20792;Madeson A. Joyce;56;Cakewalk;Asset Management;8373.000000
20798;Ishmael P. Mccray;64;Altavista;Tech Support;5526.000000
20802;Aphrodite D. Rocha;43;Borland;Human Resources;9467.000000
20808;Cassady G. Dunn;43;Yahoo;Human Resources;7751.000000
20813;Tate T. Marsh;29;Google;Human Resources;7166.000000
20820;Basia A. Dunn;46;Finale;Sales and Marketing;1404.000000
20824;Dominique W. Schmidt;23;Lycos;Sales and Marketing;5604.000000
20826;Jamalia J. Pearson;24;Apple Systems;Sales and Marketing;7492.000000
20836;Ahmed X. Bates;66;Cakewalk;Customer Relations;2576.000000
20855;Chadwick P. Medina;62;Adobe;Accounting;3851.000000
20862;William C. Phelps;50;Apple Systems;Public Relations;7092.000000
20867;Jaquelyn F. West;54;Finale;Payroll;2647.000000
20880;Nigel A. Peterson;27;Apple Systems;Advertising;6821.000000
20883;Shelby F. Mckenzie;25;Apple Systems;Asset Management;4136.000000
20888;Leila D. Jenkins;31;Chami;Accounting;1085.000000
20890;Herrod H. Nguyen;33;Lycos;Advertising;8107.000000
20901;Leslie V. Hampton;18;Google;Payroll;2737.000000
20904;Maxwell X. Pratt;23;Microsoft;Asset Management;9162.000000
20919;Seth F. Marquez;62;Yahoo;Advertising;8003.000000
20927;Freya T. Nguyen;26;Adobe;Advertising;3783.000000
20929;Lara A. Holcomb;56;Altavista;Asset Management;5381.000000
20938;Tamara D. Mccarthy;66;Microsoft;Payroll;4736.000000
20955;Oleg N. Acevedo;32;Lycos;Payroll;7540.000000
20958;Ursula I. Compton;45;Altavista;Media Relations;3735.000000
20982;Isaac H. Carrillo;68;Adobe;Legal Department;5107.000000
20988;Holly Z. Branch;38;Google;Customer Relations;7054.000000
20990;Yoshio C. Mcclain;68;Adobe;Legal Department;8994.000000
20998;Vivien O. Alvarado;51;Lavasoft;Accounting;5244.000000
21000;Aspen I. Murphy;64;Adobe;Finances;8515.000000
21006;Ulysses Z. Duncan;35;Lycos;Accounting;6901.000000
21036;Nayda X. Stafford;21;Apple Systems;Asset Management;9217.000000
21037;Michelle R. Rosa;43;Yahoo;Quality Assurance;7344.000000
21039;Chava G. Richmond;68;Microsoft;Payroll;2511.000000
21040;Jasmine W. Combs;42;Altavista;Customer Service;6791.000000
21045;Maile N. Collins;36;Sibelius;Quality Assurance;4121.000000
21051;Aileen J. Graves;67;Finale;Media Relations;7366.000000
21058;Vivien F. Perkins;42;Macromedia;Advertising;2215.000000
21064;Alana S. Guthrie;61;Apple Systems;Accounting;4892.000000
21074;Serina A. Dickson;68;Microsoft;Tech Support;6647.000000
21079;Maxine E. Alexander;44;Adobe;Legal Department;8194.000000
21087;Kameko J. William;24;Sibelius;Customer Service;5563.000000
21091;Patricia F. Bolton;31;Sibelius;Public Relations;9272.000000
21092;Ainsley P. Malone;23;Google;Tech Support;3031.000000
21098;Sarah L. Ellison;48;Altavista;Tech Support;7763.000000
21104;Camilla Y. Wright;57;Lycos;Public Relations;6836.000000
21105;Hanae C. Mullins;69;Lycos;Human Resources;1424.000000
21114;Lucius L. White;36;Google;Quality Assurance;4370.000000
21116;Courtney V. York;27;Yahoo;Accounting;5877.000000
21120;Raven N. Burt;29;Microsoft;Media Relations;4060.000000
21133;Brendan A. Jarvis;63;Chami;Public Relations;3254.000000
21141;Ezra A. Alvarado;66;Chami;Media Relations;3655.000000
21143;Ann D. Ramos;33;Apple Systems;Tech Support;2869.000000
21144;Lareina E. Acosta;40;Lavasoft;Quality Assurance;3441.000000
21145;Berk U. Suarez;52;Cakewalk;Media Relations;5497.000000
21153;Ora S. Parker;41;Borland;Quality Assurance;5570.000000
21158;Dominique E. Reeves;52;Apple Systems;Legal Department;1551.000000
21166;Brent C. Knapp;56;Borland;Customer Relations;2406.000000
21205;Linda X. Jenkins;26;Lycos;Research and Development;4451.000000
21209;Neve V. Mcknight;55;Altavista;Media Relations;8731.000000
21210;Lila V. Puckett;37;Macromedia;Sales and Marketing;1958.000000
21218;Grace J. Reid;25;Google;Finances;9608.000000
21219;Timothy G. Price;69;Altavista;Asset Management;4140.000000
21223;Maia K. Mayer;61;Cakewalk;Public Relations;6981.000000
21226;Jarrod E. Marquez;28;Adobe;Asset Management;8263.000000
21227;Christine G. Kidd;55;Apple Systems;Legal Department;4665.000000
21228;Sopoline M. Bridges;39;Macromedia;Advertising;2165.000000
21232;Anjolie Y. Acosta;63;Macromedia;Customer Service;5496.000000
21248;Drew L. Meadows;66;Macromedia;Media Relations;1231.000000
21256;Jescie O. Aguilar;25;Yahoo;Accounting;7178.000000
21263;Haley Z. Mann;70;Sibelius;Tech Support;1911.000000
21268;Aphrodite M. Barber;46;Altavista;Quality Assurance;8805.000000
21269;Jakeem U. Mcguire;48;Lycos;Human Resources;8542.000000
21278;Darryl B. Farley;69;Finale;Research and Development;3247.000000
21280;Germaine Z. Cameron;47;Lavasoft;Payroll;4506.000000
21286;Kennan E. Saunders;47;Microsoft;Research and Development;5360.000000
21289;Justin E. Russell;31;Altavista;Sales and Marketing;2160.000000
21299;Kylan U. Wilder;37;Altavista;Legal Department;5795.000000
21303;Beau U. Gregory;58;Altavista;Research and Development;4837.000000
21312;Mufutau G. Shannon;52;Apple Systems;Research and Development;4322.000000
21314;Malcolm U. Jacobson;48;Yahoo;Legal Department;8280.000000
21316;Jade G. Cortez;22;Yahoo;Customer Service;6601.000000
21333;Mercedes O. Sampson;28;Lycos;Payroll;8939.000000
21339;Deirdre D. Bowen;26;Adobe;Advertising;2592.000000
21345;Nerea Y. Golden;52;Finale;Human Resources;6332.000000
21351;Lance P. Dejesus;43;Chami;Tech Support;5382.000000
21367;Dorian E. Hooper;31;Lavasoft;Customer Relations;3811.000000
21370;Dustin X. Parks;62;Adobe;Customer Relations;9960.000000
21374;Blossom Q. Bowers;63;Google;Customer Service;7206.000000
21378;Ora L. Castaneda;22;Borland;Legal Department;4968.000000
21396;Tashya E. Bolton;63;Lavasoft;Customer Relations;1988.000000
21404;Malcolm N. Robertson;49;Macromedia;Public Relations;8591.000000
21412;Jane T. Bartlett;32;Altavista;Customer Relations;5175.000000
21415;Caesar R. Tucker;27;Sibelius;Accounting;5294.000000
21416;Dara H. Zamora;49;Lavasoft;Sales and Marketing;3704.000000
21420;Raya M. Carver;32;Lavasoft;Quality Assurance;7430.000000
21446;Cathleen Y. Yates;25;Microsoft;Finances;2526.000000
21448;Dora Y. Huber;60;Lycos;Human Resources;5118.000000
21453;Simon V. Boyer;34;Macromedia;Quality Assurance;4206.000000
21454;Arden A. Booker;68;Chami;Accounting;2473.000000
21478;Jin N. Tillman;70;Altavista;Advertising;3269.000000
21479;Melvin K. Blake;50;Cakewalk;Finances;6713.000000
21488;Solomon K. Carrillo;20;Borland;Payroll;5655.000000
21490;Xenos N. House;38;Macromedia;Customer Relations;5297.000000
21521;Kirestin I. Atkins;41;Lycos;Media Relations;8245.000000
21524;Juliet W. Langley;38;Altavista;Human Resources;2541.000000
21549;Illana T. Manning;46;Cakewalk;Public Relations;8075.000000
21553;Gretchen S. Higgins;46;Altavista;Legal Department;3464.000000
21561;Winifred B. Rocha;44;Finale;Media Relations;2736.000000
21566;Isaiah Q. Stark;56;Apple Systems;Public Relations;6673.000000
21568;Griffith R. Fuentes;45;Chami;Payroll;9322.000000
21571;Ulla L. Rivera;34;Chami;Tech Support;5913.000000
21578;Aspen J. Trevino;48;Apple Systems;Finances;9687.000000
21586;Adam C. Foreman;42;Microsoft;Customer Service;6461.000000
21592;Virginia M. Hutchinson;35;Lavasoft;Customer Relations;5798.000000
21593;Bree D. Morris;26;Macromedia;Public Relations;1480.000000
21612;Emerald M. Davidson;43;Apple Systems;Research and Development;6603.000000
21623;Cruz C. Reeves;28;Adobe;Tech Support;7170.000000
21648;Amos H. Stone;60;Sibelius;Customer Relations;4306.000000
21651;Callie Q. Bray;36;Altavista;Media Relations;9565.000000
21652;Justine T. Gaines;61;Yahoo;Legal Department;8720.000000
21654;Tanisha N. Dennis;37;Lycos;Research and Development;9585.000000
21659;Kenneth O. Cummings;28;Google;Media Relations;2299.000000
21674;Joan I. Dennis;52;Google;Quality Assurance;4444.000000
21681;Reese F. Hatfield;24;Macromedia;Customer Relations;8588.000000
21683;Shay G. Hartman;26;Google;Customer Service;9880.000000
21691;Francis O. Avery;30;Sibelius;Quality Assurance;6236.000000
21700;Emi B. Hyde;39;Sibelius;Payroll;2521.000000
21703;Kessie I. Rosa;21;Chami;Media Relations;8723.000000
21711;Orli Q. Osborn;47;Altavista;Human Resources;6922.000000
21719;Kelly G. Ortega;33;Cakewalk;Public Relations;1820.000000
21720;Lance E. Rogers;61;Lavasoft;Research and Development;1092.000000
21721;Gillian F. Simmons;26;Adobe;Public Relations;5036.000000
21724;Amanda S. Richmond;42;Finale;Accounting;2014.000000
21725;Kelsie N. Collier;59;Borland;Customer Relations;3478.000000
21727;Zephania W. Hoover;69;Lycos;Accounting;8500.000000
21744;Sonya H. Sweeney;27;Lavasoft;Finances;1196.000000
21752;Ivor X. Tucker;59;Altavista;Payroll;4677.000000
21757;Felicia J. Thompson;21;Apple Systems;Media Relations;3230.000000
21762;Ciaran V. Hansen;45;Finale;Quality Assurance;6508.000000
21764;Michael F. Dickson;62;Google;Sales and Marketing;7278.000000
21767;Sybil T. Branch;27;Adobe;Tech Support;3623.000000
21779;Dustin B. Wallace;52;Cakewalk;Accounting;5059.000000
21790;Uta Y. Rasmussen;46;Finale;Media Relations;2667.000000
21791;Lani V. Torres;68;Yahoo;Research and Development;2450.000000
21792;Amery R. Terrell;45;Microsoft;Quality Assurance;8680.000000
21801;Shelby F. Norris;69;Borland;Public Relations;3710.000000
21802;Kadeem O. Alexander;60;Microsoft;Advertising;6066.000000
21806;Cade H. Cox;28;Yahoo;Human Resources;7897.000000
21814;Kirby E. Rocha;59;Google;Public Relations;7766.000000
21827;Louis B. Dixon;28;Lavasoft;Asset Management;2847.000000
21831;Calista G. Frost;24;Altavista;Media Relations;5429.000000
21833;Serina V. Walker;58;Finale;Media Relations;1148.000000
21842;Geoffrey I. Hancock;65;Finale;Human Resources;9852.000000
21845;Oleg P. Bond;25;Cakewalk;Public Relations;9293.000000
21850;Brianna Y. Rogers;19;Cakewalk;Asset Management;6251.000000
21854;Henry U. Baldwin;26;Lavasoft;Payroll;8337.000000
21865;Ivor R. Mccarty;52;Borland;Payroll;4266.000000
21876;Mara N. Kemp;32;Sibelius;Customer Service;9767.000000
21877;Noelle D. Aguilar;26;Yahoo;Customer Relations;2078.000000
21888;Jelani T. Mclean;68;Yahoo;Accounting;9432.000000
21890;Otto O. Whitehead;37;Lycos;Accounting;8873.000000
21907;Kellie J. Roberts;66;Lycos;Tech Support;5778.000000
21917;Velma M. Quinn;45;Google;Legal Department;5393.000000
21935;Alyssa I. Rose;35;Adobe;Asset Management;4589.000000
21936;Darryl N. Collier;42;Lavasoft;Quality Assurance;2385.000000
21959;Tatyana E. Key;54;Yahoo;Research and Development;1668.000000
21967;Olga E. Vasquez;59;Chami;Human Resources;8564.000000
21968;Vladimir N. Wynn;65;Yahoo;Sales and Marketing;3952.000000
22002;Orli T. Klein;63;Google;Customer Service;2141.000000
22010;Lars M. Barnett;69;Sibelius;Customer Relations;1373.000000
22013;Sawyer A. Hays;55;Microsoft;Accounting;5064.000000
22016;Beck D. Christian;50;Lavasoft;Media Relations;2782.000000
22020;Brennan C. Kennedy;46;Adobe;Quality Assurance;9971.000000
22026;Anne I. Steele;56;Cakewalk;Asset Management;4885.000000
22031;Brenden Q. Potts;61;Yahoo;Human Resources;9169.000000
22055;Quinn L. Webb;38;Apple Systems;Quality Assurance;9316.000000
22059;Rahim U. Bauer;70;Microsoft;Quality Assurance;3272.000000
22061;Elaine B. Downs;28;Cakewalk;Research and Development;8201.000000
22068;Demetria G. Greene;44;Google;Payroll;8048.000000
22069;Indira K. Hurst;22;Chami;Payroll;3598.000000
22081;Mary E. Preston;48;Yahoo;Legal Department;2643.000000
22091;Dara H. Lee;44;Google;Sales and Marketing;5259.000000
22092;Briar N. Lawson;48;Cakewalk;Tech Support;2710.000000
22094;Dolan E. William;52;Lavasoft;Research and Development;6143.000000
22096;Ignacia R. Knight;18;Sibelius;Public Relations;3718.000000
22110;Hilary J. Rowe;47;Sibelius;Payroll;7150.000000
22124;Emery H. Gonzalez;52;Finale;Sales and Marketing;7902.000000
